title,isbn10,isbn13,vendor,selling_price,url_sell
Victorian Poetry: An Annotated Anthology,0631234365,9780631234364,TextbooksRush,1.89,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780631234364|3|0
Victorian Poetry: An Annotated Anthology,0631234365,9780631234364,AbeBooks,1.59,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780631234364|0|3&sub=bookfinder
Victorian Poetry: An Annotated Anthology,0631234365,9780631234364,sellbackyourbook.com,1.13,https://www.sellbackyourbook.com/allbookstores.php?isbn=0631234365&afid=183
Victorian Poetry: An Annotated Anthology,0631234365,9780631234364,ValoreBooks,0.99,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780631234364
"Amy Beach, Passionate Victorian: The Life and Work of an American Composer, 1867-1944",0195074084,9780195074086,sellbackyourbook.com,0.56,https://www.sellbackyourbook.com/allbookstores.php?isbn=0195074084&afid=183
Victorian Literature and Postcolonial Studies (Postcolonial Literary Studies),0748633049,9780748633043,sellbackyourbook.com,0.41,https://www.sellbackyourbook.com/allbookstores.php?isbn=0748633049&afid=183
Operations Management: Processes and Supply Chains (10th Edition),0132807394,9780132807395,Textbookrecycling.com,0.73,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0132807394
Operations Management: Processes and Supply Chains (10th Edition),0132807394,9780132807395,Bookbyte,3.25,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780132807395
Operations Management: Processes and Supply Chains (10th Edition),0132807394,9780132807395,sellbackyourbook.com,4.9,https://www.sellbackyourbook.com/allbookstores.php?isbn=0132807394&afid=183
Operations Management: Processes and Supply Chains (10th Edition),0132807394,9780132807395,Booksrun,5.05,https://booksrun.com/api/cart/sell/add/0132807394:Good?afk=360
Operations Management: Processes and Supply Chains (10th Edition),0132807394,9780132807395,Amazon,4.21,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0132807394&tag=buybacknew-b-20
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,Bookbyte,21.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780133407365
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,Chegg.com,12.16,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780133407365
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,sellbackyourbook.com,3.92,https://www.sellbackyourbook.com/allbookstores.php?isbn=0133407365&afid=183
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,Booksrun,19.2,https://booksrun.com/api/cart/sell/add/0133407365:Good?afk=360
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,Amazon,18.45,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0133407365&tag=buybacknew-b-20
"The Applied Business Analytics Casebook: Applications in Supply Chain Management, Operations Management, and Operations Research (FT Press Analytics)",0133407365,9780133407365,ValoreBooks,19.0,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780133407365
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Textbookrecycling.com,39.33,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0134181980
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,TextbooksRush,98.4,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780134181981|3|0
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,AbeBooks,84.3,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780134181981|0|3&sub=bookfinder
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Bookbyte,83.75,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780134181981
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Textbooks.com,47.0,http://textbooks.pxf.io/c/59145/369692/5360?u=https%3A%2F%2Fwww.textbooks.com%2FBuyBack-Cart.php%3FACTION%3Daffadd%26cartisbns%3D9780134181981
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Chegg.com,69.04,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780134181981
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,sellbackyourbook.com,76.65,https://www.sellbackyourbook.com/allbookstores.php?isbn=0134181980&afid=183
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Textbookmaniac,98.36,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=0134181980
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,MyBookCart,88.38,https://www.mybookcart.com/cart/affiliate/23423/9780134181981
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Booksrun,59.11,https://booksrun.com/api/cart/sell/add/0134181980:Good?afk=360
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,Amazon,83.75,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0134181980&tag=buybacknew-b-20
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,ecampus.com,49.28,http://www.kqzyfj.com/click-284433-12088826?item=9780134181981
Principles of Operations Management: Sustainability and Supply Chain Management (10th Edition),0134181980,9780134181981,ValoreBooks,74.78,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780134181981
Operations Management,0470325046,9780470325049,Bookbyte,2.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780470325049
Operations Management,0470325046,9780470325049,sellbackyourbook.com,3.95,https://www.sellbackyourbook.com/allbookstores.php?isbn=0470325046&afid=183
Operations Management,0470325046,9780470325049,MyBookCart,2.86,https://www.mybookcart.com/cart/affiliate/23423/9780470325049
Operations Management,0470325046,9780470325049,Booksrun,1.34,https://booksrun.com/api/cart/sell/add/0470325046:Good?afk=360
Operations Management,0470325046,9780470325049,Amazon,3.14,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0470325046&tag=buybacknew-b-20
Operations Management,0470325046,9780470325049,ValoreBooks,2.5,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780470325049
Gangs in America′s Communities,1483379728,9781483379722,TextbooksRush,1.8,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781483379722|3|0
Gangs in America′s Communities,1483379728,9781483379722,AbeBooks,1.8,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781483379722|0|3&sub=bookfinder
Gangs in America′s Communities,1483379728,9781483379722,sellbackyourbook.com,6.27,https://www.sellbackyourbook.com/allbookstores.php?isbn=1483379728&afid=183
Gangs in America′s Communities,1483379728,9781483379722,Textbookmaniac,11.36,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=1483379728
Gangs in America′s Communities,1483379728,9781483379722,MyBookCart,3.48,https://www.mybookcart.com/cart/affiliate/23423/9781483379722
Gangs in America′s Communities,1483379728,9781483379722,Booksrun,4.41,https://booksrun.com/api/cart/sell/add/1483379728:Good?afk=360
Gangs in America′s Communities,1483379728,9781483379722,Amazon,3.61,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1483379728&tag=buybacknew-b-20
"Today's White-Collar Crime: Legal, Investigative, and Theoretical Perspectives (Criminology and Justice Studies)",0415996112,9780415996112,Textbookrecycling.com,5.53,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0415996112
"Today's White-Collar Crime: Legal, Investigative, and Theoretical Perspectives (Criminology and Justice Studies)",0415996112,9780415996112,TextbooksRush,0.7,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780415996112|3|0
"Today's White-Collar Crime: Legal, Investigative, and Theoretical Perspectives (Criminology and Justice Studies)",0415996112,9780415996112,AbeBooks,0.7,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780415996112|0|3&sub=bookfinder
"Today's White-Collar Crime: Legal, Investigative, and Theoretical Perspectives (Criminology and Justice Studies)",0415996112,9780415996112,sellbackyourbook.com,1.01,https://www.sellbackyourbook.com/allbookstores.php?isbn=0415996112&afid=183
"Today's White-Collar Crime: Legal, Investigative, and Theoretical Perspectives (Criminology and Justice Studies)",0415996112,9780415996112,Booksrun,5.4,https://booksrun.com/api/cart/sell/add/0415996112:Good?afk=360
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,TextbooksRush,57.0,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781305859975|3|0
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,AbeBooks,57.0,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781305859975|0|3&sub=bookfinder
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,Bookbyte,53.75,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781305859975
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,sellbackyourbook.com,54.93,https://www.sellbackyourbook.com/allbookstores.php?isbn=1305859979&afid=183
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,MyBookCart,59.84,https://www.mybookcart.com/cart/affiliate/23423/9781305859975
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,Booksrun,35.17,https://booksrun.com/api/cart/sell/add/1305859979:Good?afk=360
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,Amazon,58.0,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1305859979&tag=buybacknew-b-20
Supply Chain Management: A Logistics Perspective,1305859979,9781305859975,ValoreBooks,49.05,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781305859975
Organized Crime in Our Times,1437744532,9781437744538,sellbackyourbook.com,0.67,https://www.sellbackyourbook.com/allbookstores.php?isbn=1437744532&afid=183
"The Broadview Anthology of Victorian Prose, 1832-1901",1551118602,9781551118604,TextbooksRush,0.41,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781551118604|3|0
"The Broadview Anthology of Victorian Prose, 1832-1901",1551118602,9781551118604,AbeBooks,0.41,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781551118604|0|3&sub=bookfinder
"The Broadview Anthology of Victorian Prose, 1832-1901",1551118602,9781551118604,sellbackyourbook.com,0.67,https://www.sellbackyourbook.com/allbookstores.php?isbn=1551118602&afid=183
Gangs: An Individual and Group Perspective,0131724045,9780131724044,TextbooksRush,3.75,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780131724044|3|0
Gangs: An Individual and Group Perspective,0131724045,9780131724044,AbeBooks,1.4,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780131724044|0|3&sub=bookfinder
Gangs: An Individual and Group Perspective,0131724045,9780131724044,Chegg.com,9.19,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780131724044
Gangs: An Individual and Group Perspective,0131724045,9780131724044,Booksrun,5.0,https://booksrun.com/api/cart/sell/add/0131724045:Good?afk=360
Gangs: An Individual and Group Perspective,0131724045,9780131724044,ValoreBooks,1.12,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780131724044
Gangs: An Individual and Group Perspective,0131724045,9780131724044,ecampus.com,2.0,http://www.kqzyfj.com/click-284433-12088826?item=9780131724044
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,Textbookrecycling.com,0.73,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0073525243
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,Bookbyte,4.25,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780073525242
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,Chegg.com,3.4,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780073525242
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,sellbackyourbook.com,8.15,https://www.sellbackyourbook.com/allbookstores.php?isbn=0073525243&afid=183
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,MyBookCart,2.05,https://www.mybookcart.com/cart/affiliate/23423/9780073525242
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,Booksrun,5.4,https://booksrun.com/api/cart/sell/add/0073525243:Good?afk=360
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,Amazon,6.01,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0073525243&tag=buybacknew-b-20
Operations Management in the Supply Chain: Decisions and Cases (McGraw-Hill/Irwin Series in Operations and Decision Sciences),0073525243,9780073525242,ValoreBooks,1.13,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780073525242
